ID ,Water consumption (MGal/year),Fuel type,Cooling ID
OR_7869_55328_CTG2_HRSG 1_CWS1_Natural Gas and Other Gases,924.059,Natural Gas and Other Gases,OR_7869_55328_CWS1
OR_7869_55328_CTG2_HRSG 2_CWS1_Natural Gas and Other Gases,924.059,Natural Gas and Other Gases,OR_7869_55328_CWS1
CA_5030_55333_CTG2_HRSG1_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
CA_5030_55333_CTG2_HRSG2_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
CA_5030_55333_CTG2_HRSG3_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
IL_49974_55334_CTG2_HRSG 1_CIRC_Natural Gas and Other Gases,409.99199999999996,Natural Gas and Other Gases,IL_49974_55334_CIRC
IL_49974_55334_CTG2_HRSG 2_CIRC_Natural Gas and Other Gases,409.99199999999996,Natural Gas and Other Gases,IL_49974_55334_CIRC
AR_924_55340_CTG2_HRSG1_2_Natural Gas and Other Gases,715.473,Natural Gas and Other Gases,AR_924_55340_2
AR_924_55340_CTG2_HRSG2_2_Natural Gas and Other Gases,715.473,Natural Gas and Other Gases,AR_924_55340_2
NM_15473_55343_CTG2_1_1_Natural Gas and Other Gases,549.7370000000001,Natural Gas and Other Gases,NM_15473_55343_1
NM_15473_55343_CTG2_2_1_Natural Gas and Other Gases,549.7370000000001,Natural Gas and Other Gases,NM_15473_55343_1
TX_2171_55357_CTG2_HRSG1_CT1_Natural Gas and Other Gases,606.427,Natural Gas and Other Gases,TX_2171_55357_CT1
TX_2171_55357_CTG2_HRSG2_CT1_Natural Gas and Other Gases,606.427,Natural Gas and Other Gases,TX_2171_55357_CT1
AZ_32790_55372_CTG2_HRSG2_CTA&B_Natural Gas and Other Gases,712.7320000000001,Natural Gas and Other Gases,AZ_32790_55372_CTA&B
AR_814_55380_CTG2_1 A_CT-1_Natural Gas and Other Gases,411.21700000000004,Natural Gas and Other Gases,AR_814_55380_CT-1
AR_814_55380_CTG2_1 B_CT-1_Natural Gas and Other Gases,411.21700000000004,Natural Gas and Other Gases,AR_814_55380_CT-1
CA_2799_55393_CTG2_HRSG 1_CLGTWR_Natural Gas and Other Gases,386.59999999999997,Natural Gas and Other Gases,CA_2799_55393_CLGTWR
CA_2799_55393_CTG2_HSRG 2_CLGTWR_Natural Gas and Other Gases,386.59999999999997,Natural Gas and Other Gases,CA_2799_55393_CLGTWR
VA_18569_55439_CTG2_HRSG1_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
VA_18569_55439_CTG2_HRSG2_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
VA_18569_55439_CTG2_HRSG3_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
AL_195_55440_CTG2_HRSG1_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AL_195_55440_CTG2_HRSG2_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AL_195_55440_CTG2_HRSG3_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
MS_18642_55451_CTG2_FB2_PLANT_Natural Gas and Other Gases,861.0,Natural Gas and Other Gases,MS_18642_55451_PLANT
LA_11241_55467_CTG2_2_UNIT2_Natural Gas and Other Gases,428.34200000000004,Natural Gas and Other Gases,LA_11241_55467_UNIT2
OK_10362_55501_CTG2_HRSG1_CLTWR1_Natural Gas and Other Gases,509.65,Natural Gas and Other Gases,OK_10362_55501_CLTWR1
OK_10362_55501_CTG2_HRSG2_CLTWR1_Natural Gas and Other Gases,509.65,Natural Gas and Other Gases,OK_10362_55501_CLTWR1
OH_61136_55503_CTG2_HRSG1_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_CTG2_HRSG2_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_CTG2_HRSG3_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
PA_59923_55516_CTG2_DB1_CW_Natural Gas and Other Gases,1200.324,Natural Gas and Other Gases,PA_59923_55516_CW
PA_59923_55516_CTG2_DB2_CW_Natural Gas and Other Gases,1200.324,Natural Gas and Other Gases,PA_59923_55516_CW
CA_60431_55518_CTG2_1_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
CA_60431_55518_CTG2_2_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
CA_60431_55518_CTG2_3_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
PA_56608_55524_CTG2_HRSG1_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG2_HRSG2_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG2_HRSG3_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
TX_2934_55545_CTG2_HRSG1_CTOWER_Natural Gas and Other Gases,600.906,Natural Gas and Other Gases,TX_2934_55545_CTOWER
TX_2934_55545_CTG2_HRSG2_CTOWER_Natural Gas and Other Gases,600.906,Natural Gas and Other Gases,TX_2934_55545_CTOWER
WI_20856_55641_CTG2_HRSG1_CWS_Natural Gas and Other Gases,588.5509999999999,Natural Gas and Other Gases,WI_20856_55641_CWS
WI_20856_55641_CTG2_HRSG2_CWS_Natural Gas and Other Gases,588.5509999999999,Natural Gas and Other Gases,WI_20856_55641_CWS
PA_56607_55690_CTG2_HRSG1_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG2_HRSG2_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG2_HRSG3_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
CA_2860_55748_CTG2_HRSG1_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG2_HRSG2_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG2_HRSG3_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG2_HRSG4_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CO_15466_55835_CTG2_HRSG 1_CWS_Natural Gas and Other Gases,648.1830000000001,Natural Gas and Other Gases,CO_15466_55835_CWS
CO_15466_55835_CTG2_HRSG 2_CWS_Natural Gas and Other Gases,648.1830000000001,Natural Gas and Other Gases,CO_15466_55835_CWS
CA_16609_55985_CTG2_HRSG1_CW_Natural Gas and Other Gases,344.92500000000007,Natural Gas and Other Gases,CA_16609_55985_CW
CA_16609_55985_CTG2_HRSG2_CW_Natural Gas and Other Gases,344.92500000000007,Natural Gas and Other Gases,CA_16609_55985_CW
WI_20860_56031_CTG2_HRSG1_RF_Natural Gas and Other Gases,721.6590000000001,Natural Gas and Other Gases,WI_20860_56031_RF
WI_20860_56031_CTG2_HRSG2_RF_Natural Gas and Other Gases,721.6590000000001,Natural Gas and Other Gases,WI_20860_56031_RF
MN_63705_56104_CTG2_HRSG1_CT101_Natural Gas and Other Gases,694.2049999999998,Natural Gas and Other Gases,MN_63705_56104_CT101
MN_63705_56104_CTG2_HRSG2_CT101_Natural Gas and Other Gases,694.2049999999998,Natural Gas and Other Gases,MN_63705_56104_CT101
CA_54890_56467_CTG2_HRSG1_CT1_Natural Gas and Other Gases,57.045,Natural Gas and Other Gases,CA_54890_56467_CT1
CA_54890_56467_CTG2_HRSG2_CT1_Natural Gas and Other Gases,57.045,Natural Gas and Other Gases,CA_54890_56467_CT1
IA_9417_58236_CTG2_HRSG1_1_Natural Gas and Other Gases,373.268,Natural Gas and Other Gases,IA_9417_58236_1
IA_9417_58236_CTG2_HRSG2_1_Natural Gas and Other Gases,373.268,Natural Gas and Other Gases,IA_9417_58236_1
AZ_16572_59338_CTG2_1 A_CT-1_Natural Gas and Other Gases,423.919,Natural Gas and Other Gases,AZ_16572_59338_CT-1
AZ_16572_59338_CTG2_1 B_CT-1_Natural Gas and Other Gases,423.919,Natural Gas and Other Gases,AZ_16572_59338_CT-1
PA_60162_60368_CTG2_HRSG1_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_CTG2_HRSG2_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_CTG2_HRSG3_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
OH_60170_60376_CTG2_HRSG1_TWR1_Natural Gas and Other Gases,1179.9899999999998,Natural Gas and Other Gases,OH_60170_60376_TWR1
OH_60170_60376_CTG2_HRSG2_TWR1_Natural Gas and Other Gases,1179.9899999999998,Natural Gas and Other Gases,OH_60170_60376_TWR1
PA_60249_60464_CTG2_HRSG1_CLTWR_Natural Gas and Other Gases,1086.383,Natural Gas and Other Gases,PA_60249_60464_CLTWR
PA_60249_60464_CTG2_HRSG2_CLTWR_Natural Gas and Other Gases,1086.383,Natural Gas and Other Gases,PA_60249_60464_CLTWR
PA_60659_61028_CTG2_HRSG_CT_Natural Gas and Other Gases,1569.5990000000002,Natural Gas and Other Gases,PA_60659_61028_CT
PA_60659_61028_CTG2_HRSG-2_CT_Natural Gas and Other Gases,1569.5990000000002,Natural Gas and Other Gases,PA_60659_61028_CT
TX_57377_58001_CTG-2_HRSG1_WCC1_Natural Gas and Other Gases,871.1529999999999,Natural Gas and Other Gases,TX_57377_58001_WCC1
TX_57377_58001_CTG-2_HRSG2_WCC1_Natural Gas and Other Gases,871.1529999999999,Natural Gas and Other Gases,TX_57377_58001_WCC1
TX_57379_58005_CTG-2_HRSG1_WCC1_Natural Gas and Other Gases,497.84999999999997,Natural Gas and Other Gases,TX_57379_58005_WCC1
TX_57379_58005_CTG-2_HRSG2_WCC1_Natural Gas and Other Gases,497.84999999999997,Natural Gas and Other Gases,TX_57379_58005_WCC1
KY_18642_1378_CTG3_HRSG1_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
KY_18642_1378_CTG3_HRSG2_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
KY_18642_1378_CTG3_HRSG3_CWS_Natural Gas and Other Gases,1525.0,Natural Gas and Other Gases,KY_18642_1378_CWS
TN_18642_3405_CTG3_HRSG1_2_Natural Gas and Other Gases,521.0,Natural Gas and Other Gases,TN_18642_3405_2
MS_17568_55063_CTG3_HRSG3_CCW1_Natural Gas and Other Gases,2.111,Natural Gas and Other Gases,MS_17568_55063_CCW1
IL_57141_55131_CTG3_B3_PLANT_Natural Gas and Other Gases,4.1739999999999995,Natural Gas and Other Gases,IL_57141_55131_PLANT
TX_16604_55137_CTG3_101_CIRC_Natural Gas and Other Gases,804.6249999999999,Natural Gas and Other Gases,TX_16604_55137_CIRC
TX_16604_55137_CTG3_201_CIRC_Natural Gas and Other Gases,804.6249999999999,Natural Gas and Other Gases,TX_16604_55137_CIRC
TX_16604_55137_CTG3_301_CIRC_Natural Gas and Other Gases,804.6249999999999,Natural Gas and Other Gases,TX_16604_55137_CIRC
OK_7597_55146_CTG3_3_UNIT3_Natural Gas and Other Gases,267.457,Natural Gas and Other Gases,OK_7597_55146_UNIT3
TX_57045_55153_CTG3_HRSG3_CT2_Natural Gas and Other Gases,392.22200000000004,Natural Gas and Other Gases,TX_57045_55153_CT2
TX_57045_55153_CTG3_HRSG4_CT2_Natural Gas and Other Gases,392.22200000000004,Natural Gas and Other Gases,TX_57045_55153_CT2
MS_18642_55197_CTG3_3_UNIT 3_Natural Gas and Other Gases,178.72,Natural Gas and Other Gases,MS_18642_55197_UNIT 3
TX_60477_55215_CTG3_HRSG3_CTW2_Natural Gas and Other Gases,555.6610000000001,Natural Gas and Other Gases,TX_60477_55215_CTW2
TX_60477_55215_CTG3_HRSG4_CTW2_Natural Gas and Other Gases,555.6610000000001,Natural Gas and Other Gases,TX_60477_55215_CTW2
OK_2897_55225_CTG3_HRSG-3_PLANT_Natural Gas and Other Gases,922.369,Natural Gas and Other Gases,OK_2897_55225_PLANT
OK_2897_55225_CTG3_HRSG-4_PLANT_Natural Gas and Other Gases,922.369,Natural Gas and Other Gases,OK_2897_55225_PLANT
MS_18642_55269_CTG3_3_PLANT_Natural Gas and Other Gases,647.0,Natural Gas and Other Gases,MS_18642_55269_PLANT
AL_2929_55292_CTG3_HRSG1_CWS_Natural Gas and Other Gases,407.384,Natural Gas and Other Gases,AL_2929_55292_CWS
AL_2929_55292_CTG3_HRSG2_CWS_Natural Gas and Other Gases,407.384,Natural Gas and Other Gases,AL_2929_55292_CWS
AL_2929_55292_CTG3_HRSG3_CWS_Natural Gas and Other Gases,407.384,Natural Gas and Other Gases,AL_2929_55292_CWS
CA_5030_55333_CTG3_HRSG1_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
CA_5030_55333_CTG3_HRSG2_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
CA_5030_55333_CTG3_HRSG3_CT_Natural Gas and Other Gases,955.1479999999999,Natural Gas and Other Gases,CA_5030_55333_CT
AZ_32790_55372_CTG3_HRSG3_CTA&B_Natural Gas and Other Gases,712.7320000000001,Natural Gas and Other Gases,AZ_32790_55372_CTA&B
AR_814_55380_CTG3_2 A_CT-2_Natural Gas and Other Gases,591.704,Natural Gas and Other Gases,AR_814_55380_CT-2
AR_814_55380_CTG3_2 B_CT-2_Natural Gas and Other Gases,591.704,Natural Gas and Other Gases,AR_814_55380_CT-2
VA_18569_55439_CTG3_HRSG1_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
VA_18569_55439_CTG3_HRSG2_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
VA_18569_55439_CTG3_HRSG3_CLTWR_Natural Gas and Other Gases,883.0,Natural Gas and Other Gases,VA_18569_55439_CLTWR
AL_195_55440_CTG3_HRSG1_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AL_195_55440_CTG3_HRSG2_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AL_195_55440_CTG3_HRSG3_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
MS_18642_55451_CTG3_FB3_PLANT_Natural Gas and Other Gases,861.0,Natural Gas and Other Gases,MS_18642_55451_PLANT
LA_11241_55467_CTG3_3_UNIT3_Natural Gas and Other Gases,506.566,Natural Gas and Other Gases,LA_11241_55467_UNIT3
OK_10362_55501_CTG3_HRSG3_CLTWR2_Natural Gas and Other Gases,422.53999999999996,Natural Gas and Other Gases,OK_10362_55501_CLTWR2
OK_10362_55501_CTG3_HRSG4_CLTWR2_Natural Gas and Other Gases,422.53999999999996,Natural Gas and Other Gases,OK_10362_55501_CLTWR2
OH_61136_55503_CTG3_HRSG1_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_CTG3_HRSG2_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
OH_61136_55503_CTG3_HRSG3_CW1_Natural Gas and Other Gases,4003.8,Natural Gas and Other Gases,OH_61136_55503_CW1
CA_60431_55518_CTG3_1_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
CA_60431_55518_CTG3_2_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
CA_60431_55518_CTG3_3_CIRC_Natural Gas and Other Gases,874.745,Natural Gas and Other Gases,CA_60431_55518_CIRC
PA_56608_55524_CTG3_HRSG1_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG3_HRSG2_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG3_HRSG3_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56607_55690_CTG3_HRSG1_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG3_HRSG2_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG3_HRSG3_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
CA_2860_55748_CTG3_HRSG1_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG3_HRSG2_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG3_HRSG3_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG3_HRSG4_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
PA_60162_60368_CTG3_HRSG1_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_CTG3_HRSG2_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
PA_60162_60368_CTG3_HRSG3_CT_Natural Gas and Other Gases,1932.487,Natural Gas and Other Gases,PA_60162_60368_CT
AZ_16572_60768_CTG3_2 A_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
AZ_16572_60768_CTG3_2 B_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
WI_20856_64020_CTG3_HRSG3_CWS2_Natural Gas and Other Gases,479.80499999999995,Natural Gas and Other Gases,WI_20856_64020_CWS2
WI_20856_64020_CTG3_HRSG4_CWS2_Natural Gas and Other Gases,479.80499999999995,Natural Gas and Other Gases,WI_20856_64020_CWS2
TX_57377_58001_CTG-3_HRSG3_WCC2_Natural Gas and Other Gases,634.7159999999999,Natural Gas and Other Gases,TX_57377_58001_WCC2
TX_57377_58001_CTG-3_HRSG4_WCC2_Natural Gas and Other Gases,634.7159999999999,Natural Gas and Other Gases,TX_57377_58001_WCC2
IL_57141_55131_CTG4_B4_PLANT_Natural Gas and Other Gases,4.1739999999999995,Natural Gas and Other Gases,IL_57141_55131_PLANT
TX_57045_55153_CTG4_HRSG3_CT2_Natural Gas and Other Gases,392.22200000000004,Natural Gas and Other Gases,TX_57045_55153_CT2
TX_57045_55153_CTG4_HRSG4_CT2_Natural Gas and Other Gases,392.22200000000004,Natural Gas and Other Gases,TX_57045_55153_CT2
TX_60477_55215_CTG4_HRSG3_CTW2_Natural Gas and Other Gases,555.6610000000001,Natural Gas and Other Gases,TX_60477_55215_CTW2
TX_60477_55215_CTG4_HRSG4_CTW2_Natural Gas and Other Gases,555.6610000000001,Natural Gas and Other Gases,TX_60477_55215_CTW2
OK_2897_55225_CTG4_HRSG-3_PLANT_Natural Gas and Other Gases,922.369,Natural Gas and Other Gases,OK_2897_55225_PLANT
OK_2897_55225_CTG4_HRSG-4_PLANT_Natural Gas and Other Gases,922.369,Natural Gas and Other Gases,OK_2897_55225_PLANT
AR_814_55380_CTG4_2 A_CT-2_Natural Gas and Other Gases,591.704,Natural Gas and Other Gases,AR_814_55380_CT-2
AR_814_55380_CTG4_2 B_CT-2_Natural Gas and Other Gases,591.704,Natural Gas and Other Gases,AR_814_55380_CT-2
OK_10362_55501_CTG4_HRSG3_CLTWR2_Natural Gas and Other Gases,422.53999999999996,Natural Gas and Other Gases,OK_10362_55501_CLTWR2
OK_10362_55501_CTG4_HRSG4_CLTWR2_Natural Gas and Other Gases,422.53999999999996,Natural Gas and Other Gases,OK_10362_55501_CLTWR2
CA_2860_55748_CTG4_HRSG1_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG4_HRSG2_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG4_HRSG3_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
CA_2860_55748_CTG4_HRSG4_PLANT_Natural Gas and Other Gases,89.1,Natural Gas and Other Gases,CA_2860_55748_PLANT
AZ_16572_60768_CTG4_2 A_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
AZ_16572_60768_CTG4_2 B_CT-2_Natural Gas and Other Gases,845.588,Natural Gas and Other Gases,AZ_16572_60768_CT-2
WI_20856_64020_CTG4_HRSG3_CWS2_Natural Gas and Other Gases,479.80499999999995,Natural Gas and Other Gases,WI_20856_64020_CWS2
WI_20856_64020_CTG4_HRSG4_CWS2_Natural Gas and Other Gases,479.80499999999995,Natural Gas and Other Gases,WI_20856_64020_CWS2
TX_57377_58001_CTG-4_HRSG3_WCC2_Natural Gas and Other Gases,634.7159999999999,Natural Gas and Other Gases,TX_57377_58001_WCC2
TX_57377_58001_CTG-4_HRSG4_WCC2_Natural Gas and Other Gases,634.7159999999999,Natural Gas and Other Gases,TX_57377_58001_WCC2
AR_814_55380_CTG5_3 A_CT-3_Natural Gas and Other Gases,505.097,Natural Gas and Other Gases,AR_814_55380_CT-3
AR_814_55380_CTG5_3 B_CT-3_Natural Gas and Other Gases,505.097,Natural Gas and Other Gases,AR_814_55380_CT-3
PA_56608_55524_CTG5_HRSG5_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG5_HRSG6_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56607_55690_CTG5_HRSG5_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG5_HRSG6_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG5_HRSG7_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
AZ_16572_59784_CTG5_3 A_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AZ_16572_59784_CTG5_3 B_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AR_814_55380_CTG6_3 A_CT-3_Natural Gas and Other Gases,505.097,Natural Gas and Other Gases,AR_814_55380_CT-3
AR_814_55380_CTG6_3 B_CT-3_Natural Gas and Other Gases,505.097,Natural Gas and Other Gases,AR_814_55380_CT-3
PA_56608_55524_CTG6_HRSG5_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56608_55524_CTG6_HRSG6_CWS_Natural Gas and Other Gases,1759.2599999999998,Natural Gas and Other Gases,PA_56608_55524_CWS
PA_56607_55690_CTG6_HRSG5_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG6_HRSG6_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
PA_56607_55690_CTG6_HRSG7_CWS_Natural Gas and Other Gases,755.824,Natural Gas and Other Gases,PA_56607_55690_CWS
AZ_16572_59784_CTG6_3 A_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AZ_16572_59784_CTG6_3 B_CT-3_Natural Gas and Other Gases,801.7959999999998,Natural Gas and Other Gases,AZ_16572_59784_CT-3
AZ_16572_55306_CTG7_4 A_CT-4_Natural Gas and Other Gases,693.931,Natural Gas and Other Gases,AZ_16572_55306_CT-4
